num_pages,time_per_access_us
Time per access: 0.003000 microseconds
Time per access: 0.002500 microseconds
Time per access: 0.002500 microseconds
Time per access: 0.004750 microseconds
Time per access: 0.006375 microseconds
Time per access: 0.007094 microseconds
Time per access: 0.006516 microseconds
Time per access: 0.006719 microseconds
Time per access: 0.006566 microseconds
Time per access: 0.007150 microseconds
Time per access: 0.006726 microseconds
Time per access: 0.006321 microseconds
